Large amounts of meat consumption are harming the environment, so we should consider the fact that it has rained nearly every god damn day in the northeast; We have plenty of water.
Large amounts of meat consumption are harming the environment, so if humans cut back on meat consumption the environment would benefit.
Large amounts of meat consumption are harming the environment, so some people are choosing to become "Flexitarians" who consume mostly a plant-based diet and only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some have come up with the idea of "Flexitarians" which are individuals who eat mostly plant based products but will also consume meat and fish in moderation.
Large amounts of meat consumption are harming the environment, so eating meat and fish occasionally can be a responsible and healthy choice when added to a vegetarian or mostly plant-based diet.
Large amounts of meat consumption are harming the environment, so some vegetarians, called "Flexitarians", will eat meat occasionally because they believe that a diet should be mostly plant-based, but that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so one way to alleviate the problem is that inviduals become flexitarians consuming meat only ocasionally, thereby reducing overall consumption.
Large amounts of meat consumption are harming the environment, so people who eat meat should consider becoming a Flexitarian.
Large amounts of meat consumption are harming the environment, so more cultures becoming "Flexitarian" would help slow this damage.
Large amounts of meat consumption are harming the environment, so some people choose to mostly eat a plant-based diet but also incorporate meat in their diet on an occasional basis.
Large amounts of meat consumption are harming the environment, so we must try to find more ways to combat the greenhouse gas emission caused by raising and transporting animals.
Large amounts of meat consumption are harming the environment, so a type of vegetarian called “Flexitarians” can be an alternative diet that can be a combination of plant-based food and a moderate amount of meat and fish.
Large amounts of meat consumption are harming the environment, so we should try to reduce our consumption.
Large amounts of meat consumption are harming the environment, so it makes the meat industry prosper.
Large amounts of meat consumption are harming the environment, so flexitarians present the best alternative.
Large amounts of meat consumption are harming the environment, so we should likely cut down on consumption of meats.
Large amounts of meat consumption are harming the environment, so some people are choosing to be vegetarians to reduce the effects of meat production.
Large amounts of meat consumption are harming the environment, so people are becoming "Flexitarians" in order to be more responsible about eating meat in moderation.
Large amounts of meat consumption are harming the environment, so another option is to be a flexitarian.
Large amounts of meat consumption are harming the environment, so people should drastically cut down their consumption of meat, or stop eating it altogether.
Large amounts of meat consumption are harming the environment, so becoming a Flexitarian could reduce the amount of meat needed to sustain people.
Large amounts of meat consumption are harming the environment, so people should become flexitarian eating a plan based diet with occasional meat in moderation.
Large amounts of meat consumption are harming the environment, so some people are choosing to only eat meat occasionally
Large amounts of meat consumption are harming the environment, so many people are choosing to become "flexitarians" who only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so a lot of people are option out to be "flexitarians" instead.
Large amounts of meat consumption are harming the environment, so some people choose another option Flexitarians are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so it is important to cut back or stop eating meat entirely.
Large amounts of meat consumption are harming the environment, so we must change the way we get our nutrition.
Large amounts of meat consumption are harming the environment, so greenhouse gases are increased.
Large amounts of meat consumption are harming the environment, so more Americans should become flexitarians.
Large amounts of meat consumption are harming the environment, so some people have become flexitarians meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so even though eating meat is symbolic of much of American culture, there are things we need to do to reduce that consumption.
Large amounts of meat consumption are harming the environment, so meat could be a smaller portion of one's diet if eaten responsibly.
Large amounts of meat consumption are harming the environment, so people are reducing their meat consumption.
Large amounts of meat consumption are harming the environment, so countries are integrating more meat into their diets which is a new development.
Large amounts of meat consumption are harming the environment, so some people have become flexitarians, whose diet is mostly plant-based, but who consume meat in moderation.
Large amounts of meat consumption are harming the environment, so we should adapt a diet that eliminates meat or only eat meat occasionally.
