In the hierarchical social, the emperor was at the apex of Han society and government.  ||| ('order', '', 'pobj', 'NOUN') 
The Saudi and Qatari renewed operations the following day.  ||| ('units', '', 'nsubj', 'NOUN') 
Are mainly known for their opposition to the civil service reforms sought by President Hayes.  ||| ('They', '', 'nsubjpass', 'PRON') 
The next of Japan took place on the night of 30/31 July.  ||| ('bombardment', '', 'nsubj', 'NOUN') 
Other of the Nimrod Expedition also achieved fame and standing in future years.  ||| ('members', '', 'nsubj', 'NOUN') 
Rather, is the remains of an enormous volcanic dike through which the basalt lava floods found access to the surface.  ||| ('it', '', 'nsubj', 'PRON') 
Retired from the Corps of Engineers on March 17, 1884 with the permanent rank of colonel after a 40-year military career.  ||| ('Raynolds', 'PERSON', 'nsubj', 'PROPN') 
Powerful affected the northern coastlines of the islands in the Greater Antilles.  ||| ('surf', '', 'nsubj', 'NOUN') 
Then handed off to Taua, who rushed 17 yards for a touchdown.  ||| ('He', '', 'nsubj', 'PRON') 
Following the, colonial forces were able to occupy the city of Norfolk, Virginia, and Lord Dunmore eventually departed from Virginia.  ||| ('battle', '', 'pobj', 'NOUN') 
In later, Marsh turned to alcohol and was briefly jailed for assault.  ||| ('years', 'DATE', 'pobj', 'NOUN') 
The first non- indigenous arrived in the Eagle Point region in 1852.  ||| ('settlers', '', 'nsubj', 'NOUN') 
Immediately attacked the submarine with her hedgehog anti- submarine mortar, but the submarine submerged and escaped.  ||| ('She', '', 'nsubj', 'PRON') 
Little occurred over the next few months.  ||| ('activity', '', 'nsubj', 'NOUN') 
The were named Almonock and Montezuma, after two local Indian chiefs.  ||| ('boys', '', 'nsubjpass', 'NOUN') 
Led tours take place in the busier season only.  ||| ('Ranger', 'ORG', 'npadvmod', 'PROPN') 
May have been dug as a defensive fortification, or possibly a boundary marker.  ||| ('It', '', 'nsubj', 'PRON') 
A of 608,130 buildings in the country were left without power, and two people were electrocuted in the storm's aftermath.  ||| ('total', '', 'nsubjpass', 'NOUN') 
The, a stretch of water that lies between Helliar Holm and the mainland, has strong tidal currents.  ||| ('String', '', 'nsubj', 'PROPN') 
Halfway through the, England fell to 5/119, and captain Yardley came in.  ||| ('day', '', 'pobj', 'NOUN') 
Her were themselves finally published in 1950 as The Journal of Mrs Arbuthnot.  ||| ('diaries', '', 'nsubj', 'NOUN') 
However, realised that only the sportspeople would suffer from a boycott and that trade relations would continue unabated.  ||| ('Tonelli', 'ORG', 'nsubj', 'PROPN') 
At the, this was the lowest pressure measured by reconnaissance aircraft over the northern Atlantic ocean.  ||| ('time', '', 'pobj', 'NOUN') 
Until 1998, the worked without any support staff.  ||| ('Solicitor', '', 'nsubj', 'PROPN') 
Additionally, other large of the forest are parts of proposed wilderness areas, such as through the Northern Rockies Ecosystem Protection Act.  ||| ('areas', '', 'nsubj', 'NOUN') 
Both were religious, opposed to playing cards and alcohol.  ||| ('parents', '', 'nsubj', 'NOUN') 
The voted him a bonus to make up his loss.  ||| ('Association', 'ORG', 'nsubj', 'PROPN') 
Tommy Overstreet, and professional wrestler Roddy Piper.  ||| ('Mary', 'PERSON', 'compound', 'PROPN') ('Ramsey', 'PERSON', 'compound', 'PROPN') ('Wood', 'PERSON', 'ROOT', 'PROPN') 
Was finally captured by the Ottomans in 1453.  ||| ('Constantinople', 'ORG', 'nsubjpass', 'NOUN') 
And Whitehorse Creek are the largest of the four.  ||| ('Trout', 'PERSON', 'compound', 'PROPN') ('Creek', 'PERSON', 'nsubj', 'PROPN') 
Had served in the Women's Auxiliary Australian Air Force during the war.  ||| ('Dorothy', 'PERSON', 'nsubj', 'PROPN') 
After failed to capture the Protestant Caesar, his crew abandoned him to join Blackbeard aboard the Queen Anne's Revenge.  ||| ('Bonnet', '', 'nsubj', 'PROPN') 
During the, Howard did not play, but he served as a quasi- assistant coach.  ||| ('playoffs', '', 'pobj', 'NOUN') 
Under and her successors, Besakana served as the residence of the sovereign's relatives during their visits to Ambohimanga.  ||| ('Ranavalona', 'LAW', 'pobj', 'PROPN') ('I', '', 'nsubj', 'PRON') 
Force winds were also reported.  ||| ('Gale', '', 'compound', 'PROPN') 
While trying to assist, one of the other soldiers had accidentally smashed a window with his foot.  ||| ('him', '', 'dobj', 'PRON') 
Adding to's troubles, that fall, a gas leak in his home caused an explosion and a fire.  ||| ('Griswold', 'PERSON', 'poss', 'PROPN') 
Departed with Scott in November 1911, for the attempt at the South Pole.  ||| ('Crean', 'PERSON', 'nsubj', 'PROPN') 
Also occurred in the Whitsunday Islands.  ||| ('Reef', '', 'compound', 'NOUN') ('damage', '', 'nsubj', 'NOUN') 
Overall the enlisted between 500 and 700 men, mostly German and Irish nationals.  ||| ('recruitment', '', 'compound', 'NOUN') ('project', '', 'nsubj', 'NOUN') 
All check themselves and belongings to ensure no seeds are accidentally introduced by humans to this ecosystem.  ||| ('visitors', '', 'nsubj', 'NOUN') 
Further alleged that the state investigation of Birchtree was retaliation by Patton for her ending of the affair.  ||| ('Connor', '', 'nsubj', 'PROPN') 
In 2016 and Somerset police passed their files to Gwent Police, to independently review the original investigation.  ||| ('Avon', 'ORG', 'nmod', 'PROPN') 
Soon increased Pohl's budget, to pay bonuses for popular stories.  ||| ('Steeger', '', 'nsubj', 'PROPN') 
Was instructed to bowl at Hutton's legs to give him an opportunity to glance the ball.  ||| ('Johnson', 'PERSON', 'nsubjpass', 'PROPN') 
After the, Tennyson compared Headley to Victor Trumper and Charlie Macartney, batsmen considered among the best who ever played.  ||| ('innings', '', 'pobj', 'NOUN') 
's ship sustained light damage and sailed to Jamaica for repairs before returning home to a hero's welcome.  ||| ('Truxton', 'GPE', 'poss', 'PROPN') 
The expects you to fight.  ||| ('country', '', 'nsubj', 'NOUN') 
A of the Greek press started accusing Pallis and his Demoticist supporters of blasphemy and treason.  ||| ('faction', '', 'nsubj', 'NOUN') 
The reported that Europe's best nightlife can be found in Belgrade.  ||| ('Times', 'ORG', 'nsubj', 'PROPN') 
Supported increases to the federal minimum wage and a 1996 welfare reform bill.  ||| ('He', '', 'nsubj', 'PRON') 
The dearly; it forced him to retire from first- class cricket and cost him a Test recall.  ||| ('injury', '', 'compound', 'NOUN') ('cost', '', 'advcl', 'NOUN') ('Toshack', '', 'dobj', 'PROPN') 
The did praise the courage of Herodotes of Thebes, however, for driving his own chariot.  ||| ('poet', '', 'nsubj', 'NOUN') ('Pindar', '', 'appos', 'PROPN') 
The at Point Samson was severely damaged and eventually removed.  ||| ('jetty', '', 'nsubjpass', 'NOUN') 
When demanded to see an arrest warrant, the militiamen drew their swords and took him into custody.  ||| ('George', 'PERSON', 'nsubj', 'PROPN') 
In the, the search for the lost Franklin expedition generated a rash of incursions into the Canadian Arctic.  ||| ('1850s', 'DATE', 'pobj', 'NOUN') 
The- outs held a rival nominating convention, styled the National Democratic Convention, at the Maryland Institute in Baltimore.  ||| ('walk', '', 'compound', 'NOUN') 
Downed trees and power lines and damaged apple crops.  ||| ('Winds', '', 'nsubj', 'NOUN') 
At the, Surrey needed an opening batsman to partner Tom Hayward.  ||| ('time', '', 'pobj', 'NOUN') 
Although the were encouraging for such a young and inexperienced team, Craig scored only 103 runs at 14.71.  ||| ('match', '', 'compound', 'NOUN') ('results', '', 'nsubj', 'NOUN') 
Overcame colon cancer in 1977, but was later plagued by heart ailments and other health problems.  ||| ('Graham', 'PERSON', 'nsubj', 'PROPN') 
On 15, Aguirre's term of office expired.  ||| ('February', 'DATE', 'pobj', 'PROPN') 
Aggravated his injury and did not bowl in the second innings and did not play again for the tour.  ||| ('He', '', 'nsubj', 'PRON') 
Almost all the were 35 cents, though some slim single volumes were 25 cents, and a handful were half a dollar.  ||| ('books', '', 'nsubj', 'NOUN') 
Overall, there were 12 and about $ 15 million in damage.  ||| ('deaths', '', 'attr', 'NOUN') 
In the second, tried to raise the city blockade by advancing with a force of 4,000.  ||| ('General', 'ORG', 'compound', 'PROPN') ('Montrichard', 'ORG', 'nsubj', 'PROPN') 
's initial naval apprenticeship was aboard the training ship Impregnable at Devonport.  ||| ('Crean', 'PERSON', 'poss', 'PROPN') 
While studying, he continued teaching, moving closer to home by taking a job at a school in North Pownal, Vermont.  ||| ('law', '', 'dobj', 'NOUN') 
Because of his and ill health, he made no more than one speech per week.  ||| ('age', '', 'pobj', 'NOUN') 
Performed with bands that were experimentally blending American soul and funk with the Malagasy musical traditions of the region.  ||| ('He', '', 'nsubj', 'PRON') 
There was no significant local from Able.  ||| ('fallout', '', 'attr', 'NOUN') 
Is geologically young compared with the other major Cascade volcanoes.  ||| ('Mount', 'ORG', 'compound', 'PROPN') ('St.', 'ORG', 'compound', 'PROPN') ('Helens', 'ORG', 'nsubj', 'PROPN') 
Atmospheric can fall very rapidly when there are strong upper level forces on the system.  ||| ('pressure', '', 'nsubj', 'NOUN') 
Became increasingly short- tempered, and the strain was increased by the death of his second wife.  ||| ('Dunstan', 'PERSON', 'nsubj', 'PROPN') 
Only isolated and minor occurred in Maryland and Delaware.  ||| ('damage', '', 'nsubj', 'NOUN') 
Had 14 grandchildren.  ||| ('They', '', 'nsubj', 'PRON') 
This however, was short- lived as the Chalukyas were eventually driven out by the Seuna Yadavas.  ||| ('victory', '', 'nsubj', 'NOUN') 
The has 25 miniatures in the margins; the single full- page illustration is of the Bal des Ardents.  ||| ('edition', '', 'nsubj', 'NOUN') 
Some of these were further divided by, major rivers and marshes.  ||| ('mountains', '', 'pobj', 'NOUN') 
Produces Coronation Street, local news and programmes for North West England.  ||| ('It', '', 'nsubj', 'PRON') 
The, and subsequent stand- alone editions of Contract, included extra final pages to the stories.  ||| ('Norton', 'ORG', 'compound', 'PROPN') ('edition', '', 'nsubj', 'NOUN') 
Batted once in each match, scoring six and 15 as Australia ended the tour with two innings victories.  ||| ('Hamence', '', 'ROOT', 'NOUN') 
On 6 the sun made its first appearance since the start of the drift.  ||| ('August', 'DATE', 'pobj', 'PROPN') 
Met Nadia Hokmi in a rematch of their contest six months earlier.  ||| ('She', '', 'nsubj', 'PRON') 
Offered the tribe clear title to all of Texas north of Nacogdoches in exchange for armed support for his plans.  ||| ('Benjamin', 'PERSON', 'compound', 'PROPN') ('Edwards', 'PERSON', 'nsubj', 'PROPN') 
Inflicted isolated shingle and siding damage along barrier islands.  ||| ('Moderate', '', 'nummod', 'PROPN') ('winds', '', 'nsubj', 'NOUN') 
Were also deposited when the floodwaters slowed in the broad flats of the Quincy, Othello, and Pasco Basins.  ||| ('Sediments', '', 'nsubjpass', 'NOUN') 
Across the, the storm left about 110,000 customers without power.  ||| ('area', '', 'pobj', 'NOUN') 
This is the highest on record in the state.  ||| ('rainfall', '', 'attr', 'NOUN') 
The passed the House, but a conference committee amended it to allow production of beer and wine.  ||| ('amendment', '', 'nsubj', 'NOUN') 
Throughout his, Bradley defended his administration and never once mentioned Taylor.  ||| ('speech', '', 'pobj', 'NOUN') 
Between, they took 324 wickets while the next most successful bowler took 13.  ||| ('them', '', 'pobj', 'PRON') 
The is the definitive and final statement of Andrade's ambition and his nationalism.  ||| ('poem', '', 'nsubj', 'NOUN') 
A Protestant, attended a church belonging to the Disciples of Christ denomination.  ||| ('Evans', 'PERSON', 'nsubj', 'PROPN') 
Many indigenous saw their culture and tradition being overwhelmed by the alien culture of Portugal.  ||| ('peoples', '', 'nsubj', 'NOUN') 
The of the American merchant vessels possessed only small arms, but their escort, Experiment, was a much more powerful vessel.  ||| ('crews', '', 'nsubj', 'NOUN') 
Makes excuse after excuse to turn Sky away when she tries to spend time with him.  ||| ('Chet', 'PERSON', 'nsubj', 'PROPN') 
And son attended a performance of Guglielmi's Ruggiero, which Wolfgang wrote about dismissively in a letter to Nannerl.  ||| ('Father', '', 'nsubj', 'PROPN') 
These last were built of native and covered with pebbles, and have since been converted to small picnic pavilions.  ||| ('stone', '', 'pobj', 'NOUN') 
The provided many menial services to the wealthy.  ||| ('Antyajas', 'ORG', 'compound', 'PROPN') ('caste', '', 'nsubj', 'NOUN') 
Both were sentenced to on 30 November 1946.  ||| ('death', '', 'pobj', 'NOUN') 
Was rested for Australia'a first non- victory of the tour, a rain- affected draw against Lancashire.  ||| ('Ring', '', 'nsubjpass', 'NOUN') 
Threatened by's fleet, Tostig moved north and raided in East Anglia and Lincolnshire.  ||| ('Harold', 'PERSON', 'poss', 'PROPN') 
's lightning campaign exposed the Austrian weaknesses, particularly of indecisive command structure and poor supply apparatus.  ||| ('Napoleon', 'PERSON', 'poss', 'PROPN') 
The of Pithole was listed in the National Register of Historic Places on March 20, 1973.  ||| ('site', '', 'nsubjpass', 'NOUN') 
East hummed, with goods arriving from Golkonda where rice, millet, pulses and tobacco were grown on a large scale.  ||| ('coast', '', 'compound', 'NOUN') ('trade', '', 'nsubj', 'NOUN') 
The first of the opera consisted of fourteen performances: Ravel attended all of them.  ||| ('run', '', 'nsubj', 'NOUN') 
Died of complications from war- related injuries on May 17, 1875.  ||| ('He', '', 'nsubj', 'PRON') 
Scored the overtime- winning goal in the fifth game of the final against Boston.  ||| ('He', '', 'nsubj', 'PRON') 
Are destructive, small- scale storms, which produce the fastest winds on earth.  ||| ('Tornadoes', '', 'nsubj', 'NOUN') 
Widespread about labour disputes, worker layoffs and closing of estates have affected investment and production.  ||| ('concerns', '', 'nsubj', 'NOUN') 
Immediately after his, Blackburn began planning ways to balance the state's budget.  ||| ('election', '', 'pobj', 'NOUN') 
Early in the's development, forecasting Erika's motion was difficult, with a persistent leftward bias in official forecasts.  ||| ('storm', '', 'poss', 'NOUN') 
Died of heart disease in 1984.  ||| ('He', '', 'nsubj', 'PRON') 
This of members resulted in a Klan that was a skeleton of its former self.  ||| ('loss', '', 'nsubj', 'NOUN') 
Was a former Great Britain Olympic coach and coached the Light Blues in the 1993 and 1994 Boat Races.  ||| ('He', '', 'nsubj', 'PRON') 
Although often considered a of the Absaroka Mountains, the Beartooths are distinct in appearance and geologic history.  ||| ('part', '', 'oprd', 'NOUN') 
A for his retirement, whether made by Moosally or someone else is unclear, was approved a few days later.  ||| ('request', '', 'nsubj', 'NOUN') 
Was one of the most productive phases of both men's career.  ||| ('It', '', 'nsubj', 'PRON') 
There 's a for anyone on that record; I relate to all those songs.  ||| ('song', '', 'attr', 'NOUN') 
Remained in Dublin until 1911.  ||| ('Moore', 'PERSON', 'nsubj', 'PROPN') 
Despite being little known to the general, Aaronson gained a cult following of dedicated readers.  ||| ('public', '', 'pobj', 'NOUN') 
Continue to recognize the importance of her work, which reflects Heian court society at its peak.  ||| ('Scholars', '', 'nsubj', 'NOUN') 
Reacted by obtaining independent finance; his venture was supported and promoted by the Royal Scottish Geographical Society.  ||| ('Bruce', 'PERSON', 'nsubj', 'PROPN') 
The was a triumph for Lloyd, and her songs became popular among her South African audience.  ||| ('tour', '', 'nsubj', 'NOUN') 
During's long absence from sf publishing, from 1936 to 1953, the field evolved away from his focus on facts and education.  ||| ('Gernsback', 'ORG', 'poss', 'PROPN') 
At, Joseph continued to supervise Imogen Holst's musical education, aspects of which had earlier been causing Holst some concern.  ||| ('Eothen', 'ORG', 'pobj', 'PROPN') 
Remains peaceful, as of 2012.  ||| ('Tripura', 'ORG', 'nsubj', 'PROPN') 
The also reprinted stories from Famous Fantastic Mysteries, which Popular had acquired from Munsey Publishing in 1941.  ||| ('magazine', '', 'nsubj', 'NOUN') 
The provides space for galleries and performances, as well as classrooms for art instruction.  ||| ('center', '', 'nsubj', 'NOUN') 
Was part of the politically influential Hawes family.  ||| ('He', '', 'nsubj', 'PRON') 
Associated seismic was the most noteworthy since 2004.  ||| ('activity', '', 'nsubj', 'NOUN') 
In, the area supports an important otter population.  ||| ('addition', '', 'pobj', 'NOUN') 
The ancient can still be seen as rolling hills west of the city.  ||| ('beaches', '', 'nsubjpass', 'NOUN') 
Scored 249 runs in first- class matches at 22.63, with just one score over fifty, and took 34 wickets at 29.50.  ||| ('He', '', 'nsubj', 'PRON') 
Other utilise the Battle of Red Cliffs as their central focus.  ||| ('games', '', 'nsubj', 'NOUN') 
When returned to Trinidad, he had no permanent job and little prospect of advancement in any suitable profession.  ||| ('Constantine', 'PERSON', 'nsubj', 'PROPN') 
The holds about 4,000 which is much smaller than their normal home stadium, CenturyLink Field.  ||| ('ground', '', 'nsubj', 'NOUN') 
Accordingly, and coaching staff reach up and place one or both hands on it as they pass underneath.  ||| ('Liverpool', 'ORG', 'compound', 'PROPN') ('players', '', 'nsubj', 'NOUN') 
Between ten and twelve Mexican then surrounded Grant, and he died after being pierced multiple times.  ||| ('soldiers', '', 'pobj', 'NOUN') 
The major smaller in the Larrys Creek watershed include the First and Second Forks, Roaring Run, Lawshe Run, and Canoe Run.  ||| ('streams', '', 'nsubj', 'NOUN') 
In the first, made an unbeaten three as Australia scored 236.  ||| ('Ring', '', 'nsubj', 'PROPN') 
The rested several starters during the previous weekend's league match.  ||| ('Union', 'ORG', 'nsubj', 'PROPN') 
Strengthened while tracking around an anticyclone, and attained hurricane status further north than any other Atlantic tropical cyclone in July.  ||| ('It', '', 'nsubj', 'PRON') 
Was returned to his post after rest and recuperation in Naples.  ||| ('He', '', 'nsubjpass', 'PRON') 
Is the most important media hub in Serbia.  ||| ('Belgrade', 'GPE', 'nsubj', 'PROPN') 
The's move from the Old Senate Chamber to a more spacious one on January 4, 1859, provided another opportunity.  ||| ('Senate', 'ORG', 'poss', 'PROPN') 
After twelve of peace, Arthur sets out to expand his empire once more, taking control of Norway, Denmark and Gaul.  ||| ('years', 'DATE', 'pobj', 'NOUN') 
These and other permitted European maps to attain a previously impossible degree of accuracy.  ||| ('voyages', '', 'conj', 'NOUN') 
Is treated at the Central Clinton County Water Filtration Authority Plant in Wayne Township before distribution.  ||| ('Water', '', 'nsubjpass', 'NOUN') 
The were decontaminated as necessary and received a radiological clearance before they could return to the fleet.  ||| ('support', '', 'compound', 'NOUN') ('ships', '', 'nsubjpass', 'NOUN') 
And curry leaves are common ingredients to most Mangalorean Curry, as are ginger, garlic and chili.  ||| ('Coconut', 'ORG', 'amod', 'PROPN') 
Needing to score quickly,'s subsequent drive consisted primarily of pass plays.  ||| ('Virginia', 'PERSON', 'compound', 'PROPN') ('Tech', 'PERSON', 'poss', 'PROPN') 
The dates from the Norman era, when Sir John de Mitford held the Castle of Mitford in Northumberland.  ||| ('Mitford', 'PERSON', 'compound', 'PROPN') ('family', '', 'nsubj', 'NOUN') 
The numbering was regular, with six volumes of six numbers and a final volume of three numbers.  ||| ('volume', '', 'nsubj', 'NOUN') 
The began as a wooden tower, erected in 1830.  ||| ('Erie', 'ORG', 'compound', 'PROPN') ('Harbor', 'ORG', 'compound', 'PROPN') ('North', 'ORG', 'compound', 'PROPN') ('Pier', 'ORG', 'compound', 'PROPN') ('Light', 'ORG', 'nsubj', 'PROPN') 
Who had come from Salto, headed a force of 3,000 men, mostly cavalry.  ||| ('Flores', 'PERSON', 'nsubj', 'NOUN') 
The of the state is 961 females per thousand males, higher than the national ratio 940.  ||| ('sex', '', 'compound', 'NOUN') ('ratio', '', 'nsubj', 'NOUN') 
Showed that a site further upriver could be viable.  ||| ('Results', '', 'nsubj', 'NOUN') 
By 1583, Walsingham had a spy, identified as Giordano Bruno by author John Bossy, deployed in the French embassy in London.  ||| ('April', 'DATE', 'pobj', 'PROPN') 
Sailed south from New York on 22 June 1822.  ||| ('Wasp', '', 'nsubj', 'PROPN') 
Receives most of its annual precipitation in the northeast monsoon season.  ||| ('Tamil', 'ORG', 'compound', 'PROPN') ('Nadu', 'ORG', 'nsubj', 'PROPN') 
Discovered that the audience he had attracted was less interested in scientific invention stories than in fantastical adventures.  ||| ('Gernsback', 'PERSON', 'nsubj', 'PROPN') 
Two patrolling of No. 24 Squadron attacked the first wave of Japanese raiders.  ||| ('Wirraways', 'ORG', 'dobj', 'PROPN') 
However, the suggested that Voorhis had harmed the war effort by depriving the people of California of gasoline.  ||| ('Los', 'ORG', 'compound', 'PROPN') ('Angeles', 'ORG', 'compound', 'PROPN') ('Times', 'ORG', 'nsubj', 'PROPN') 
The remaining, including all those under the Impulse title, were published as paperbacks.  ||| ('issues', '', 'nsubjpass', 'NOUN') 
The has many valuable artworks.  ||| ('palace', '', 'nsubj', 'NOUN') 
Enjoyed cricket from an early age; the family regularly practised together under the supervision of Lebrun and Victor Pascall.  ||| ('He', '', 'nsubj', 'PRON') 
Each has access to washhouses with flush toilets, showers, and laundry tubs.  ||| ('campsite', '', 'nsubj', 'NOUN') 
Is an issue in the local climate.  ||| ('Wind', '', 'compound', 'NOUN') ('chill', '', 'nsubj', 'NOUN') 
Ordered all the Texan forces into the Alamo.  ||| ('Travis', 'PERSON', 'nsubj', 'PROPN') 
's progressive cabinet decided to intervene and dispatched an army, which invaded Uruguay in December 1864, beginning the brief Uruguayan War.  ||| ('Brazil', 'GPE', 'poss', 'PROPN') 
The is the largest museum in the city, and depicts the history of the city and province.  ||| ('Manitoba', 'ORG', 'compound', 'PROPN') ('Museum', 'ORG', 'nsubj', 'PROPN') 
The was essentially medieval in its street plan, an overcrowded warren of narrow, winding, cobbled alleys.  ||| ('City', '', 'nsubj', 'PROPN') 
& Vineyards to the north of Hillsboro started in the 1980s.  ||| ('Helvetia', 'ORG', 'compound', 'PROPN') ('Winery', 'ORG', 'nsubj', 'PROPN') 
In 1971, became the capital of an independent Bangladesh.  ||| ('it', '', 'nsubj', 'PRON') 
This of McAleer's powers, however, was not shared by the club's manager, Stahl, the article added.  ||| ('view', '', 'nsubjpass', 'NOUN') 
During the, Howard contracted the chicken pox in January.  ||| ('season', '', 'pobj', 'NOUN') 
Numerous smaller, known as tarns, are located in cirques formed by glacial erosion.  ||| ('lakes', '', 'nsubjpass', 'NOUN') 
Quickly strengthened, and organized into Tropical Storm Miriam later that day.  ||| ('It', '', 'nsubj', 'PRON') 
Running back caught a pass for a two- point conversion.  ||| ('Davin', 'PERSON', 'compound', 'PROPN') ('Meggett', 'PERSON', 'nsubj', 'PROPN') 
However, refuses, tells him to sell the house and his mistress' jewellery, and then leaves.  ||| ('Houw', 'PERSON', 'compound', 'PROPN') ('Nio', 'PERSON', 'nsubj', 'PROPN') 
Was mortified, but presided over convocation nonetheless.  ||| ('Rutherford', 'ORG', 'nsubj', 'PROPN') 
Protesting that this action was worse than the worst excesses of the democracy, refused to follow the order.  ||| ('Theramenes', '', 'nsubj', 'NOUN') 
Were said to resemble the Earth in their ability to sustain life.  ||| ('Women', '', 'nsubjpass', 'NOUN') 
Joint were the norm but legal separations between brothers and even father and son have been recorded in inscriptions.  ||| ('families', '', 'nsubj', 'NOUN') 
Was the third of 10 children born to Lucille Shadrick and Theodore Shadrick, a coal miner.  ||| ('He', '', 'nsubj', 'PRON') 
In of ancestry, 27.7 % were German, 11.3 % were English, 10.9 % were Irish, and 9.2 % were American.  ||| ('terms', '', 'pobj', 'NOUN') 
In 1907, nominated Willson for governor, and he was elected.  ||| ('Republicans', 'NORP', 'nsubj', 'PROPN') 
Several broke out in Montreal during the storm, killing at least six people and leaving 23 families homeless.  ||| ('fires', '', 'nsubj', 'NOUN') 
During his- presidency, Kagame controlled the national army and maintained law and order, while other officials began rebuilding the country.  ||| ('vice', '', 'compound', 'NOUN') 
Appeared in victory lane to celebrate his first victory of the season; the win earned him $ 198,550.  ||| ('Kyle', 'PERSON', 'compound', 'PROPN') ('Busch', 'PERSON', 'nsubj', 'PROPN') 
Tech finished the day with seven punts for a total of 324 yards.  ||| ('punter', '', 'compound', 'NOUN') ('Brent', 'PERSON', 'compound', 'PROPN') ('Bowden', 'PERSON', 'nsubj', 'PROPN') 
And Gonzalo marked the first recorded instance of two Bermuda hurricane landfalls in one season.  ||| ('Fay', '', 'nsubj', 'PROPN') 
In the second, Virginia Tech punted the ball twice and turned the ball over on downs once.  ||| ('quarter', 'DATE', 'pobj', 'NOUN') 
Was interred in West Lawn Cemetery in Canton, Ohio.  ||| ('Raynolds', 'PERSON', 'nsubjpass', 'PROPN') 
On 2 1914 McNeile travelled to France as part of the British Expeditionary Force.  ||| ('November', 'DATE', 'pobj', 'PROPN') 
In 1881, Yeats resumed his education at Dublin's Erasmus Smith High School.  ||| ('October', 'DATE', 'pobj', 'PROPN') 
The third consisted of 26 ships of the line, with several supporting vessels, under Howe's direct command.  ||| ('force', '', 'nsubj', 'NOUN') 
In to this, Siraf received aloe wood, perfumes, sandalwood and condiments.  ||| ('addition', '', 'pobj', 'NOUN') 
' first marriage was to Lynette Quinlivan in January 1985.  ||| ('Brooks', 'ORG', 'poss', 'PROPN') 
Went on to found the Jesus Army in Northampton, England, in 1969.  ||| ('Stanton', 'ORG', 'nsubj', 'PROPN') 
Also planned are for Lake McDonald, updates of the historical archives, and restoration of trails.  ||| ('fishery', '', 'compound', 'NOUN') ('studies', '', 'nsubjpass', 'NOUN') 
Following this, Cleomenes captured the city of Lasium and presented it to the Elians.  ||| ('victory', '', 'pobj', 'NOUN') 
After this, Magoon remained with the Department of War.  ||| ('incident', '', 'pobj', 'NOUN') 
This can be considered an effort to fight the high inflation rate.  ||| ('redenomination', '', 'nsubjpass', 'NOUN') 
After, Johnson purchased half- ownership of The Anderson News and served as the paper's editor and publisher.  ||| ('graduation', '', 'pobj', 'NOUN') 
Mediaeval are more prevalent in Dorset; most are 15th century and are of a Perpendicular style.  ||| ('churches', '', 'nsubj', 'NOUN') 
On 5, 1969, a United Press International report described a Radio Hanoi broadcast that denied any such mistreatment.  ||| ('June', 'DATE', 'pobj', 'PROPN') 
Did accept, in 1932, the Soviet Union's Honorary Badge of Merit for his advice on the construction of the Moscow Metro.  ||| ('He', '', 'nsubj', 'PRON') 
's fiction is typically categorized as representative of Naturalism, American realism, Impressionism or a mixture of the three.  ||| ('Stephen', 'PERSON', 'compound', 'PROPN') ('Crane', 'PERSON', 'poss', 'PROPN') 
Although this was not statistically impressive, Warner thought he bowled very well.  ||| ('performance', '', 'npadvmod', 'NOUN') 
The has added sparkle from a glockenspiel, while Bergamask has a festive Italianate feel.  ||| ('Morris', 'ORG', 'compound', 'PROPN') ('Dance', 'ORG', 'nsubj', 'PROPN') 
Dealing with the Dutch there constituted a of the British East India Company's monopoly.  ||| ('violation', '', 'dobj', 'NOUN') 
Throughout the, downed trees blocked railways.  ||| ('region', '', 'pobj', 'NOUN') 
Both consisted primarily of bubblegum pop music.  ||| ('albums', '', 'nsubj', 'NOUN') 
Of Mount Sugarloaf, the Pocumtuck Ridge continues as alternating sedimentary and traprock dominated strata to Greenfield, Massachusetts.  ||| ('North', 'GPE', 'nsubj', 'PROPN') 
The diary are several weeks behind the dates on which they appear in Punch.  ||| ('entry', '', 'compound', 'NOUN') ('dates', '', 'nsubj', 'NOUN') 
This was's first Test century, and remained his highest Test score.  ||| ('Rhodes', 'ORG', 'poss', 'PROPN') 
Rich contributed significantly to the king's treasury through paying import and export taxes.  ||| ('traders', '', 'nsubj', 'NOUN') 
Local suspected that Rajneesh's followers were behind the poisonings.  ||| ('residents', '', 'nsubj', 'NOUN') 
And deposition of sand, which has formed Gull Point, continues to change it.  ||| ('Erosion', '', 'nsubj', 'NOUN') 
This enabled to occupy one of the islands in exchange for cutlery, trinkets, tools and other metal artefacts.  ||| ('Morrell', 'PERSON', 'dobj', 'PROPN') 
For every 100 there were 102.0 males.  ||| ('females', '', 'pobj', 'NOUN') 
Could become celebrities throughout the Empire simply by surviving, as the life expectancy of a charioteer was not very high.  ||| ('Drivers', '', 'nsubj', 'NOUN') 
By 1877, with party leadership on the money question led him to consider other options.  ||| ('differences', '', 'nsubj', 'NOUN') 
The changed only when Germany lost World War I in the fall of 1918.  ||| ('situation', '', 'nsubj', 'NOUN') 
After these, Fender played regularly for the remainder of the 1912 season.  ||| ('successes', '', 'pobj', 'NOUN') 
While at letting his back heal, Sakic broke three fingers in a snow- blower accident.  ||| ('home', '', 'pobj', 'NOUN') 
